dataset,seed,method,mse,mcc,dcor,sfd,time,num_params
simulated,22,ncfa,0.940602476751138,0.92236635079293,0.9152149252102004,9,29.252245840034448,6300
simulated,23,fa,28.36332150801329,0.4538519170419966,0.4050431078146065,504,0.7305159069946967,120
simulated,23,vae,0.2827793862902809,0.7728796615011296,0.7264573861899497,504,69.99469572497765,7350
simulated,23,lgminmcm,433.93439967347615,0.7824687593608877,0.3685092251944455,3,1.8859144150046632,35
simulated,23,ncfa,0.8973578842772828,0.8267716952551054,0.8481660806190051,3,27.00223713897867,6300
simulated,24,fa,28.783712844244302,0.4585916937249835,0.4303443013924288,506,0.5207203350146301,120
simulated,24,vae,0.2179577899166291,0.7904838896820672,0.7313501594947839,506,63.25451425201027,7350
simulated,24,lgminmcm,1.1072964363518452,0.9033105560086512,0.8925462451528761,22,0.1102571819792501,38
simulated,24,ncfa,1.0922538828700683,0.8914706009735885,0.8797019071592227,5,37.657982903008815,6300
simulated,25,fa,18.172162697331693,0.535884295195372,0.4604085451269477,509,0.3715871600434184,120
simulated,25,vae,0.2112028298731308,0.7566088513764636,0.7715749520309483,509,57.24710018601036,7350
simulated,25,lgminmcm,0.8893829191545016,0.9139946754078792,0.9042405270008914,10,0.0689767730073072,36
simulated,25,ncfa,0.8477211816808164,0.8928478336122555,0.8834030581605703,5,42.03490025101928,6300
simulated,26,fa,6.310478749777484,0.5747780735818538,0.4667837547614004,510,0.3962735189707018,120
simulated,26,vae,0.2369153445989612,0.6322433878838628,0.7523130857484649,510,67.08100922399899,7350
simulated,26,lgminmcm,0.9621483790754068,0.9100510800246,0.9010221631351634,0,0.0342068829922936,34
simulated,26,ncfa,0.8993803752134029,0.8938556167702364,0.8861219907658718,0,52.6146441110177,6300
simulated,27,fa,10.596570097909147,0.3986213955537127,0.4250065028611244,508,0.6894594269688241,120
simulated,27,vae,0.2815608254011496,0.7680242808057315,0.7808277933334971,508,57.34852444601711,7350
simulated,27,lgminmcm,0.8421441351323529,0.91065456209447,0.9010404422604096,6,0.0824593559955246,35
simulated,27,ncfa,0.8445299438520245,0.8964489282998686,0.889777780889819,21,43.59007566497894,6300
simulated,28,fa,19.02359682376264,0.5131717418114162,0.4227229312124072,504,0.6822531720390543,120
simulated,28,vae,0.2186122314545399,0.846159828755123,0.7470090351553557,504,60.96066968602827,7350
simulated,28,lgminmcm,532.8026907761079,0.8864931926348877,0.6068043835819575,12,1.3594998850021511,37
simulated,28,ncfa,1.1221641329072547,0.911463147278674,0.9019675968098092,0,45.1924516139552,6300
simulated,29,fa,27.08992581508389,0.3969489078279959,0.4054279421335707,508,0.7338570540305227,120
simulated,29,vae,0.2934998223654568,0.8269354167693109,0.8204577644641674,508,52.79690059198765,7350
simulated,29,lgminmcm,0.8097740867623673,0.9402905616037016,0.9316908777504418,9,0.0813251949730329,36
